dim,fold,split,ID
prefer,1,train,104108504580
prefer,1,train,104108486750
prefer,1,train,104108482233
prefer,1,train,104108475014
prefer,1,train,104108471272
prefer,1,train,104108465606
prefer,1,train,104108462484
prefer,1,train,104108455579
prefer,1,train,104108455088
prefer,1,train,104108447874
prefer,1,train,104108444505
prefer,1,train,104108442047
prefer,1,train,104108439840
prefer,1,train,104108432307
prefer,1,train,104108426589
prefer,1,train,104108426319
prefer,1,train,104108424749
prefer,1,train,104108424232
prefer,1,train,104108424195
prefer,1,train,104108423834
prefer,1,train,104108403161
prefer,1,train,104108402765
prefer,1,train,104108374459
prefer,1,train,104108373886
prefer,1,train,104108350295
prefer,1,train,104108341967
prefer,1,train,104108334861
prefer,1,train,104108331324
prefer,1,train,104108329417
prefer,1,train,104108323626
prefer,1,train,104108307753
prefer,1,train,104108302429
prefer,1,train,104108296291
prefer,1,train,104108295662
prefer,1,train,104108295496
prefer,1,train,104108285616
prefer,1,train,104108282347
prefer,1,train,104108281868
prefer,1,train,104108272389
prefer,1,train,104108257061
prefer,1,train,104108231125
prefer,1,train,104108219831
prefer,1,train,104108163803
prefer,1,train,104108149725
prefer,1,train,104108142104
prefer,1,train,104108140332
prefer,1,train,104108114295
prefer,1,train,104108097531
prefer,1,train,104108050876
prefer,1,train,104108048695
prefer,1,train,104108024282
prefer,1,train,104107985531
prefer,1,train,104107973752
prefer,1,train,104107931630
prefer,1,train,104107858772
prefer,1,train,104107850200
prefer,1,train,104107844041
prefer,1,train,104107819138
prefer,1,train,104107795179
prefer,1,train,104107671918
prefer,1,train,104107566104
prefer,1,train,104107563575
prefer,1,train,104107560265
prefer,1,train,104107552461
prefer,1,train,104107540001
prefer,1,train,104107525811
prefer,1,train,104107524436
prefer,1,train,104107512304
prefer,1,train,104107503214
prefer,1,train,104107479776
prefer,1,train,104107455173
prefer,1,train,104107445277
prefer,1,train,104107427714
prefer,1,train,104107403238
prefer,1,train,104107350098
prefer,1,train,104107340288
prefer,1,train,104107305834
prefer,1,train,104107289175
prefer,1,train,104107286515
prefer,1,train,104107258151
prefer,1,train,104107250587
prefer,1,train,104107238512
prefer,1,train,104107196040
prefer,1,train,104107184967
prefer,1,train,104107181532
prefer,1,train,104107144403
prefer,1,train,104107110887
prefer,1,train,104107086323
prefer,1,train,104107083244
prefer,1,train,104107001320
prefer,1,train,104106945388
prefer,1,train,104106881654
prefer,1,train,104106852409
prefer,1,train,104106837135
prefer,1,train,104106820573
prefer,1,train,104106813033
prefer,1,train,104106802049
prefer,1,train,104106750365
prefer,1,train,104106746366
prefer,1,train,104106734438
prefer,1,train,104106715943
prefer,1,train,104106715634
prefer,1,train,104106709500
prefer,1,train,104105683403
prefer,1,train,104104481434
prefer,1,val,104109088490
prefer,1,val,104109070181
prefer,1,val,104109049053
prefer,1,val,104109029831
prefer,1,val,104109027205
prefer,1,val,104109021662
prefer,1,val,104109020493
prefer,1,val,104109005505
prefer,1,val,104108987911
prefer,1,val,104108985619
prefer,1,val,104108984672
prefer,1,val,104108972455
prefer,1,val,104108971045
prefer,1,val,104108965923
prefer,1,val,104108957038
prefer,1,val,104108950576
prefer,1,val,104108945746
prefer,1,val,104108933035
prefer,1,val,104108930083
prefer,1,val,104108913569
prefer,1,val,104108907676
prefer,1,val,104108906517
prefer,1,val,104108877288
prefer,1,val,104108849407
prefer,1,val,104108839865
prefer,1,val,104108838791
prefer,1,val,104108836631
prefer,1,val,104108815872
prefer,1,val,104108804256
prefer,1,val,104108800692
prefer,1,val,104108798362
prefer,1,val,104108795931
prefer,1,val,104108794974
prefer,1,val,104108793880
prefer,1,val,104108791651
prefer,1,val,104108781507
prefer,1,val,104108774361
prefer,1,val,104108774096
prefer,1,val,104108760626
prefer,1,val,104108746964
prefer,1,val,104108746166
prefer,1,val,104108745014
prefer,1,val,104108739992
prefer,1,val,104108729464
prefer,1,val,104108725465
prefer,1,val,104108709585
prefer,1,val,104108707962
prefer,1,val,104108689696
prefer,1,val,104108655852
prefer,1,val,104108649028
prefer,1,val,104108642604
prefer,1,val,104108640643
prefer,1,val,104108630312
prefer,1,val,104108623685
prefer,1,val,104108622359
prefer,1,val,104108612795
prefer,1,val,104108603862
prefer,1,val,104108602176
prefer,1,val,104108597661
prefer,1,val,104108543776
prefer,1,val,104108531872
prefer,1,val,104108516063
prefer,1,val,104108509884
prefer,1,val,104108486184
prefer,1,val,104108482433
prefer,1,val,104108479327
prefer,1,val,104108460439
prefer,1,val,104108458011
prefer,1,val,104108457626
prefer,1,val,104108443832
prefer,1,val,104108438364
prefer,1,val,104108383685
prefer,1,val,104108379716
prefer,1,val,104108375027
prefer,1,val,104108364492
prefer,1,val,104108342587
prefer,1,val,104108337629
prefer,1,val,104108313767
prefer,1,val,104108298920
prefer,1,val,104108259525
prefer,1,val,104108125521
prefer,1,val,104108105366
prefer,1,val,104108079090
prefer,1,val,104108045572
prefer,1,val,104108041370
prefer,1,val,104107777564
prefer,1,val,104107722079
prefer,1,val,104107573578
prefer,1,val,104107550926
prefer,1,val,104107526523
prefer,1,val,104107408279
prefer,1,val,104107277214
prefer,1,val,104107252612
prefer,1,val,104107239815
prefer,1,val,104107185014
prefer,1,val,104106931220
prefer,1,val,104106894431
prefer,1,val,104106729605
prefer,1,val,104106057649
prefer,1,val,104105980871
prefer,1,test,104109071073
prefer,1,test,104109057282
prefer,1,test,104109048481
prefer,1,test,104109023688
prefer,1,test,104109017528
prefer,1,test,104109014683
prefer,1,test,104109011054
prefer,1,test,104109007141
prefer,1,test,104109004950
prefer,1,test,104108996622
prefer,1,test,104108994336
prefer,1,test,104108986978
prefer,1,test,104108985360
prefer,1,test,104108981612
prefer,1,test,104108979815
prefer,1,test,104108976984
prefer,1,test,104108964030
prefer,1,test,104108958485
prefer,1,test,104108953299
prefer,1,test,104108952273
prefer,1,test,104108947440
prefer,1,test,104108933772
prefer,1,test,104108933415
prefer,1,test,104108931542
prefer,1,test,104108929764
prefer,1,test,104108926551
prefer,1,test,104108926443
prefer,1,test,104108925730
prefer,1,test,104108925239
prefer,1,test,104108920377
prefer,1,test,104108914376
prefer,1,test,104108897301
prefer,1,test,104108888986
prefer,1,test,104108888885
prefer,1,test,104108888653
prefer,1,test,104108874835
prefer,1,test,104108859766
prefer,1,test,104108839146
prefer,1,test,104108834683
prefer,1,test,104108827215
prefer,1,test,104108820409
prefer,1,test,104108814105
prefer,1,test,104108790088
prefer,1,test,104108789981
prefer,1,test,104108785710
prefer,1,test,104108783257
prefer,1,test,104108773563
prefer,1,test,104108754062
prefer,1,test,104108739176
prefer,1,test,104108729738
prefer,1,test,104108729176
prefer,1,test,104108707624
prefer,1,test,104108707416
prefer,1,test,104108703120
prefer,1,test,104108690599
prefer,1,test,104108662703
prefer,1,test,104108658172
prefer,1,test,104108603773
prefer,1,test,104108601239
prefer,1,test,104108566263
prefer,1,test,104108552929
prefer,1,test,104108551485
prefer,1,test,104108525589
prefer,1,test,104108467765
prefer,1,test,104108410829
prefer,1,test,104108404615
prefer,1,test,104108391504
prefer,1,test,104108385467
prefer,1,test,104108378455
prefer,1,test,104108331521
prefer,1,test,104108317853
prefer,1,test,104108299949
prefer,1,test,104108253740
prefer,1,test,104108251388
prefer,1,test,104108225562
prefer,1,test,104108198082
prefer,1,test,104108136936
prefer,1,test,104108097533
prefer,1,test,104108086956
prefer,1,test,104108037471
prefer,1,test,104108006544
prefer,1,test,104108004256
prefer,1,test,104108004071
prefer,1,test,104107890258
prefer,1,test,104107836185
prefer,1,test,104107796270
prefer,1,test,104107785618
prefer,1,test,104107707060
prefer,1,test,104107156101
prefer,1,test,104107134966
prefer,1,test,104107112373
prefer,1,test,104107110878
prefer,1,test,104107096406
prefer,1,test,104107090377
prefer,1,test,104107057634
prefer,1,test,104106936543
prefer,1,test,104106769963
prefer,1,test,104106756808
prefer,1,test,104106690875
prefer,1,test,104105588631
prefer,2,train,104109103352
prefer,2,train,104109086516
prefer,2,train,104109078999
prefer,2,train,104109071073
prefer,2,train,104109070181
prefer,2,train,104109063442
prefer,2,train,104109057282
prefer,2,train,104109049053
prefer,2,train,104109048481
prefer,2,train,104109042223
prefer,2,train,104109038191
prefer,2,train,104109034938
prefer,2,train,104109029831
prefer,2,train,104109028923
prefer,2,train,104109027205
prefer,2,train,104109023688
prefer,2,train,104109021662
prefer,2,train,104109017528
prefer,2,train,104109016876
prefer,2,train,104109014683
prefer,2,train,104109011054
prefer,2,train,104109010635
prefer,2,train,104109010293
prefer,2,train,104109008763
prefer,2,train,104109005505
prefer,2,train,104109004950
prefer,2,train,104108996622
prefer,2,train,104108994336
prefer,2,train,104108993069
prefer,2,train,104108992130
prefer,2,train,104108990768
prefer,2,train,104108989954
prefer,2,train,104108989567
prefer,2,train,104108988188
prefer,2,train,104108987545
prefer,2,train,104108985619
prefer,2,train,104108985360
prefer,2,train,104108984672
prefer,2,train,104108984172
prefer,2,train,104108982584
prefer,2,train,104108982061
prefer,2,train,104108979815
prefer,2,train,104108979500
prefer,2,train,104108977018
prefer,2,train,104108976984
prefer,2,train,104108973712
prefer,2,train,104108971045
prefer,2,train,104108970398
prefer,2,train,104108969952
prefer,2,train,104108969697
prefer,2,train,104108967028
prefer,2,train,104108964392
prefer,2,train,104108964030
prefer,2,train,104108958555
prefer,2,train,104108958485
prefer,2,train,104108957038
prefer,2,train,104108953299
prefer,2,train,104108952273
prefer,2,train,104108950576
prefer,2,train,104108947440
prefer,2,train,104108942837
prefer,2,train,104108940280
prefer,2,train,104108933772
prefer,2,train,104108933415
prefer,2,train,104108933035
prefer,2,train,104108931680
prefer,2,train,104108931542
prefer,2,train,104108931149
prefer,2,train,104108930083
prefer,2,train,104108929350
prefer,2,train,104108926551
prefer,2,train,104108926443
prefer,2,train,104108920377
prefer,2,train,104108917829
prefer,2,train,104108916291
prefer,2,train,104108914376
prefer,2,train,104108912548
prefer,2,train,104108907676
prefer,2,train,104108906517
prefer,2,train,104108897301
prefer,2,train,104108888986
prefer,2,train,104108888885
prefer,2,train,104108888653
prefer,2,train,104108883315
prefer,2,train,104108881377
prefer,2,train,104108879762
prefer,2,train,104108878064
prefer,2,train,104108874835
prefer,2,train,104108870597
prefer,2,train,104108866981
prefer,2,train,104108859766
prefer,2,train,104108858221
prefer,2,train,104108857740
prefer,2,train,104108856552
prefer,2,train,104108854371
prefer,2,train,104108849407
prefer,2,train,104108845850
prefer,2,train,104108839865
prefer,2,train,104108839146
prefer,2,train,104108829152
prefer,2,train,104108826085
prefer,2,train,104108822531
prefer,2,train,104108820453
prefer,2,train,104108820409
prefer,2,train,104108815872
prefer,2,train,104108812608
prefer,2,train,104108804256
prefer,2,train,104108800692
prefer,2,train,104108799848
prefer,2,train,104108799268
prefer,2,train,104108794974
prefer,2,train,104108791651
prefer,2,train,104108790088
prefer,2,train,104108790045
prefer,2,train,104108789981
prefer,2,train,104108788617
prefer,2,train,104108785710
prefer,2,train,104108783945
prefer,2,train,104108783257
prefer,2,train,104108777350
prefer,2,train,104108775417
prefer,2,train,104108774361
prefer,2,train,104108773563
prefer,2,train,104108772466
prefer,2,train,104108769212
prefer,2,train,104108764295
prefer,2,train,104108758944
prefer,2,train,104108757604
prefer,2,train,104108754062
prefer,2,train,104108753924
prefer,2,train,104108752262
prefer,2,train,104108745885
prefer,2,train,104108745648
prefer,2,train,104108745014
prefer,2,train,104108743726
prefer,2,train,104108740569
prefer,2,train,104108739992
prefer,2,train,104108739176
prefer,2,train,104108730392
prefer,2,train,104108729738
prefer,2,train,104108729464
prefer,2,train,104108729176
prefer,2,train,104108725465
prefer,2,train,104108707624
prefer,2,train,104108707416
prefer,2,train,104108707005
prefer,2,train,104108703120
prefer,2,train,104108695903
prefer,2,train,104108688960
prefer,2,train,104108682136
prefer,2,train,104108678513
prefer,2,train,104108678419
prefer,2,train,104108662703
prefer,2,train,104108658172
prefer,2,train,104108655852
prefer,2,train,104108652136
prefer,2,train,104108649028
prefer,2,train,104108647249
prefer,2,train,104108646106
prefer,2,train,104108642604
prefer,2,train,104108640643
prefer,2,train,104108630923
prefer,2,train,104108630312
prefer,2,train,104108622359
prefer,2,train,104108622319
prefer,2,train,104108622246
prefer,2,train,104108613968
prefer,2,train,104108612795
prefer,2,train,104108607496
prefer,2,train,104108606686
prefer,2,train,104108603862
prefer,2,train,104108603773
prefer,2,train,104108602675
prefer,2,train,104108601239
prefer,2,train,104108595636
prefer,2,train,104108595272
prefer,2,train,104108587526
prefer,2,train,104108584673
prefer,2,train,104108583839
prefer,2,train,104108583735
prefer,2,train,104108576174
prefer,2,train,104108568354
prefer,2,train,104108566263
prefer,2,train,104108556974
prefer,2,train,104108555767
prefer,2,train,104108552929
prefer,2,train,104108544828
prefer,2,train,104108544266
prefer,2,train,104108543776
prefer,2,train,104108542880
prefer,2,train,104108538409
prefer,2,train,104108531872
prefer,2,train,104108525589
prefer,2,train,104108509884
prefer,2,train,104108509599
prefer,2,train,104108486750
prefer,2,train,104108479327
prefer,2,train,104108471272
prefer,2,train,104108467765
prefer,2,train,104108465606
prefer,2,train,104108462484
prefer,2,train,104108460439
prefer,2,train,104108458011
prefer,2,train,104108457626
prefer,2,train,104108455088
prefer,2,train,104108447874
prefer,2,train,104108444505
prefer,2,train,104108443832
prefer,2,train,104108432307
prefer,2,train,104108426319
prefer,2,train,104108424232
prefer,2,train,104108410829
prefer,2,train,104108404615
prefer,2,train,104108402765
prefer,2,train,104108391504
prefer,2,train,104108383685
prefer,2,train,104108379716
prefer,2,train,104108378455
prefer,2,train,104108375027
prefer,2,train,104108374459
prefer,2,train,104108364492
prefer,2,train,104108342587
prefer,2,train,104108341967
prefer,2,train,104108334861
prefer,2,train,104108331324
prefer,2,train,104108329417
prefer,2,train,104108323626
prefer,2,train,104108313767
prefer,2,train,104108299949
prefer,2,train,104108298920
prefer,2,train,104108295662
prefer,2,train,104108285616
prefer,2,train,104108281868
prefer,2,train,104108272389
prefer,2,train,104108259525
prefer,2,train,104108257061
prefer,2,train,104108253740
prefer,2,train,104108225562
prefer,2,train,104108198082
prefer,2,train,104108163803
prefer,2,train,104108149725
prefer,2,train,104108140332
prefer,2,train,104108136936
prefer,2,train,104108125521
prefer,2,train,104108114295
prefer,2,train,104108105366
prefer,2,train,104108050876
prefer,2,train,104108024282
prefer,2,train,104108004071
prefer,2,train,104107985531
prefer,2,train,104107890258
prefer,2,train,104107858772
prefer,2,train,104107844041
prefer,2,train,104107819138
prefer,2,train,104107796270
prefer,2,train,104107795179
prefer,2,train,104107785618
prefer,2,train,104107777564
prefer,2,train,104107722079
prefer,2,train,104107707060
prefer,2,train,104107563575
prefer,2,train,104107552461
prefer,2,train,104107550926
prefer,2,train,104107540001
prefer,2,train,104107526523
prefer,2,train,104107512304
prefer,2,train,104107503214
prefer,2,train,104107455173
prefer,2,train,104107403238
prefer,2,train,104107350098
prefer,2,train,104107277214
prefer,2,train,104107258151
prefer,2,train,104107239815
prefer,2,train,104107238512
prefer,2,train,104107196040
prefer,2,train,104107185014
prefer,2,train,104107184967
prefer,2,train,104107144403
prefer,2,train,104107134966
prefer,2,train,104107112373
prefer,2,train,104107110878
prefer,2,train,104107090377
prefer,2,train,104107086323
prefer,2,train,104107083244
prefer,2,train,104107057634
prefer,2,train,104107001320
prefer,2,train,104106945388
prefer,2,train,104106936543
prefer,2,train,104106931220
prefer,2,train,104106820573
prefer,2,train,104106769963
prefer,2,train,104106756808
prefer,2,train,104106750365
prefer,2,train,104106729605
prefer,2,train,104106715943
prefer,2,train,104106709500
prefer,2,train,104106690875
prefer,2,train,104105980871
prefer,2,train,104105683403
prefer,2,val,104109090435
prefer,2,val,104109088490
prefer,2,val,104109079480
prefer,2,val,104109074652
prefer,2,val,104109072715
prefer,2,val,104109052464
prefer,2,val,104109051954
prefer,2,val,104109033778
prefer,2,val,104109022874
prefer,2,val,104109011775
prefer,2,val,104109007141
prefer,2,val,104108999963
prefer,2,val,104108995273
prefer,2,val,104108986978
prefer,2,val,104108983415
prefer,2,val,104108981612
prefer,2,val,104108971431
prefer,2,val,104108965923
prefer,2,val,104108963586
prefer,2,val,104108958236
prefer,2,val,104108953674
prefer,2,val,104108945282
prefer,2,val,104108935073
prefer,2,val,104108933702
prefer,2,val,104108929764
prefer,2,val,104108925730
prefer,2,val,104108925239
prefer,2,val,104108920656
prefer,2,val,104108920555
prefer,2,val,104108913569
prefer,2,val,104108910520
prefer,2,val,104108905183
prefer,2,val,104108877288
prefer,2,val,104108866643
prefer,2,val,104108865747
prefer,2,val,104108860715
prefer,2,val,104108839187
prefer,2,val,104108836631
prefer,2,val,104108834683
prefer,2,val,104108827215
prefer,2,val,104108814105
prefer,2,val,104108795931
prefer,2,val,104108781507
prefer,2,val,104108774096
prefer,2,val,104108760626
prefer,2,val,104108757423
prefer,2,val,104108746964
prefer,2,val,104108726540
prefer,2,val,104108690599
prefer,2,val,104108653387
prefer,2,val,104108627229
prefer,2,val,104108626167
prefer,2,val,104108622201
prefer,2,val,104108620360
prefer,2,val,104108609843
prefer,2,val,104108597661
prefer,2,val,104108592506
prefer,2,val,104108574933
prefer,2,val,104108558415
prefer,2,val,104108551485
prefer,2,val,104108538306
prefer,2,val,104108482433
prefer,2,val,104108475014
prefer,2,val,104108455579
prefer,2,val,104108439840
prefer,2,val,104108403161
prefer,2,val,104108385467
prefer,2,val,104108350295
prefer,2,val,104108337629
prefer,2,val,104108331521
prefer,2,val,104108317853
prefer,2,val,104108307753
prefer,2,val,104108295496
prefer,2,val,104108282347
prefer,2,val,104108251388
prefer,2,val,104108219831
prefer,2,val,104108097533
prefer,2,val,104108097531
prefer,2,val,104108086956
prefer,2,val,104108037471
prefer,2,val,104108006544
prefer,2,val,104108004256
prefer,2,val,104107973752
prefer,2,val,104107836185
prefer,2,val,104107573578
prefer,2,val,104107566104
prefer,2,val,104107560265
prefer,2,val,104107525811
prefer,2,val,104107479776
prefer,2,val,104107427714
prefer,2,val,104107289175
prefer,2,val,104107250587
prefer,2,val,104107156101
prefer,2,val,104107096406
prefer,2,val,104106894431
prefer,2,val,104106802049
prefer,2,val,104106734438
prefer,2,val,104106057649
prefer,2,val,104105588631
prefer,2,val,104104481434
prefer,2,test,104109081519
prefer,2,test,104109075036
prefer,2,test,104109057340
prefer,2,test,104109053645
prefer,2,test,104109046484
prefer,2,test,104109044506
prefer,2,test,104109039511
prefer,2,test,104109020493
prefer,2,test,104109009682
prefer,2,test,104109005490
prefer,2,test,104108997771
prefer,2,test,104108988788
prefer,2,test,104108987911
prefer,2,test,104108972455
prefer,2,test,104108970189
prefer,2,test,104108968431
prefer,2,test,104108945746
prefer,2,test,104108919133
prefer,2,test,104108896286
prefer,2,test,104108894082
prefer,2,test,104108884118
prefer,2,test,104108876134
prefer,2,test,104108869071
prefer,2,test,104108856628
prefer,2,test,104108853728
prefer,2,test,104108850287
prefer,2,test,104108838791
prefer,2,test,104108812334
prefer,2,test,104108810212
prefer,2,test,104108798362
prefer,2,test,104108793880
prefer,2,test,104108788928
prefer,2,test,104108780545
prefer,2,test,104108746166
prefer,2,test,104108745962
prefer,2,test,104108734198
prefer,2,test,104108732600
prefer,2,test,104108718686
prefer,2,test,104108711163
prefer,2,test,104108709585
prefer,2,test,104108707962
prefer,2,test,104108701046
prefer,2,test,104108689696
prefer,2,test,104108683768
prefer,2,test,104108670376
prefer,2,test,104108667134
prefer,2,test,104108648056
prefer,2,test,104108630890
prefer,2,test,104108623685
prefer,2,test,104108615890
prefer,2,test,104108611766
prefer,2,test,104108610169
prefer,2,test,104108602176
prefer,2,test,104108601667
prefer,2,test,104108598402
prefer,2,test,104108593196
prefer,2,test,104108561221
prefer,2,test,104108560046
prefer,2,test,104108558803
prefer,2,test,104108553448
prefer,2,test,104108537471
prefer,2,test,104108522829
prefer,2,test,104108516063
prefer,2,test,104108508211
prefer,2,test,104108504580
prefer,2,test,104108486184
prefer,2,test,104108482233
prefer,2,test,104108442047
prefer,2,test,104108438364
prefer,2,test,104108426589
prefer,2,test,104108424749
prefer,2,test,104108424195
prefer,2,test,104108423834
prefer,2,test,104108373886
prefer,2,test,104108302429
prefer,2,test,104108296291
prefer,2,test,104108231125
prefer,2,test,104108142104
prefer,2,test,104108079090
prefer,2,test,104108048695
prefer,2,test,104108045572
prefer,2,test,104108041370
prefer,2,test,104107931630
prefer,2,test,104107850200
prefer,2,test,104107671918
prefer,2,test,104107524436
prefer,2,test,104107445277
prefer,2,test,104107408279
prefer,2,test,104107340288
prefer,2,test,104107305834
prefer,2,test,104107286515
prefer,2,test,104107252612
prefer,2,test,104107181532
prefer,2,test,104107110887
prefer,2,test,104106881654
prefer,2,test,104106852409
prefer,2,test,104106837135
prefer,2,test,104106813033
prefer,2,test,104106746366
prefer,2,test,104106715634
prefer,3,train,104109103352
prefer,3,train,104109088490
prefer,3,train,104109081519
prefer,3,train,104109079480
prefer,3,train,104109078999
prefer,3,train,104109075036
prefer,3,train,104109074652
prefer,3,train,104109057340
prefer,3,train,104109057282
prefer,3,train,104109053645
prefer,3,train,104109052464
prefer,3,train,104109044506
prefer,3,train,104109039511
prefer,3,train,104109038191
prefer,3,train,104109034938
prefer,3,train,104109033778
prefer,3,train,104109029831
prefer,3,train,104109027205
prefer,3,train,104109023688
prefer,3,train,104109022874
prefer,3,train,104109020493
prefer,3,train,104109017528
prefer,3,train,104109014683
prefer,3,train,104109011775
prefer,3,train,104109011054
prefer,3,train,104109010635
prefer,3,train,104109009682
prefer,3,train,104109007141
prefer,3,train,104109005505
prefer,3,train,104108996622
prefer,3,train,104108995273
prefer,3,train,104108994336
prefer,3,train,104108993069
prefer,3,train,104108992130
prefer,3,train,104108989954
prefer,3,train,104108988788
prefer,3,train,104108988188
prefer,3,train,104108987545
prefer,3,train,104108986978
prefer,3,train,104108984672
prefer,3,train,104108979815
prefer,3,train,104108979500
prefer,3,train,104108977018
prefer,3,train,104108976984
prefer,3,train,104108973712
prefer,3,train,104108972455
prefer,3,train,104108971045
prefer,3,train,104108970189
prefer,3,train,104108968431
prefer,3,train,104108958555
prefer,3,train,104108958485
prefer,3,train,104108958236
prefer,3,train,104108953299
prefer,3,train,104108952273
prefer,3,train,104108945746
prefer,3,train,104108935073
prefer,3,train,104108933772
prefer,3,train,104108933702
prefer,3,train,104108931542
prefer,3,train,104108930083
prefer,3,train,104108929764
prefer,3,train,104108929350
prefer,3,train,104108926551
prefer,3,train,104108926443
prefer,3,train,104108925730
prefer,3,train,104108925239
prefer,3,train,104108920656
prefer,3,train,104108920555
prefer,3,train,104108914376
prefer,3,train,104108912548
prefer,3,train,104108910520
prefer,3,train,104108907676
prefer,3,train,104108906517
prefer,3,train,104108905183
prefer,3,train,104108896286
prefer,3,train,104108894082
prefer,3,train,104108888986
