dim,fold,split,ID
extensive,1,train,104108783945
extensive,1,train,104108788617
extensive,1,train,104108788928
extensive,1,train,104108789981
extensive,1,train,104108790045
extensive,1,train,104108794974
extensive,1,train,104108799268
extensive,1,train,104108799848
extensive,1,train,104108800692
extensive,1,train,104108804256
extensive,1,train,104108810212
extensive,1,train,104108812334
extensive,1,train,104108815872
extensive,1,train,104108820409
extensive,1,train,104108822531
extensive,1,train,104108826085
extensive,1,train,104108827215
extensive,1,train,104108829152
extensive,1,train,104108834683
extensive,1,train,104108836631
extensive,1,train,104108838791
extensive,1,train,104108839187
extensive,1,train,104108839865
extensive,1,train,104108845850
extensive,1,train,104108850287
extensive,1,train,104108853728
extensive,1,train,104108856552
extensive,1,train,104108856628
extensive,1,train,104108858221
extensive,1,train,104108859766
extensive,1,train,104108865747
extensive,1,train,104108866981
extensive,1,train,104108869071
extensive,1,train,104108870597
extensive,1,train,104108876134
extensive,1,train,104108877288
extensive,1,train,104108878064
extensive,1,train,104108879762
extensive,1,train,104108881377
extensive,1,train,104108883315
extensive,1,train,104108884118
extensive,1,train,104108888986
extensive,1,train,104108896286
extensive,1,train,104108897301
extensive,1,train,104108906517
extensive,1,train,104108910520
extensive,1,train,104108912548
extensive,1,train,104108913569
extensive,1,train,104108914376
extensive,1,train,104108916291
extensive,1,train,104108920555
extensive,1,train,104108920656
extensive,1,train,104108925239
extensive,1,train,104108925730
extensive,1,train,104108926443
extensive,1,train,104108926551
extensive,1,train,104108929350
extensive,1,train,104108929764
extensive,1,train,104108931149
extensive,1,train,104108933035
extensive,1,train,104108933415
extensive,1,train,104108933702
extensive,1,train,104108933772
extensive,1,train,104108935073
extensive,1,train,104108942837
extensive,1,train,104108950576
extensive,1,train,104108952273
extensive,1,train,104108953299
extensive,1,train,104108953674
extensive,1,train,104108957038
extensive,1,train,104108958236
extensive,1,train,104108958485
extensive,1,train,104108964030
extensive,1,train,104108965923
extensive,1,train,104108968431
extensive,1,train,104108969697
extensive,1,train,104108970398
extensive,1,train,104108972455
extensive,1,train,104108976984
extensive,1,train,104108977018
extensive,1,train,104108979500
extensive,1,train,104108982061
extensive,1,train,104108982584
extensive,1,train,104108984172
extensive,1,train,104108984672
extensive,1,train,104108985360
extensive,1,train,104108985619
extensive,1,train,104108986978
extensive,1,train,104108987545
extensive,1,train,104108988788
extensive,1,train,104108989954
extensive,1,train,104108990768
extensive,1,train,104108992130
extensive,1,train,104108994336
extensive,1,train,104108996622
extensive,1,train,104109004950
extensive,1,train,104109005490
extensive,1,train,104109005505
extensive,1,train,104109011054
extensive,1,train,104109014683
extensive,1,train,104109016876
extensive,1,train,104109021662
extensive,1,train,104109022874
extensive,1,train,104109023688
extensive,1,train,104109027205
extensive,1,train,104109028923
extensive,1,train,104109033778
extensive,1,train,104109038191
extensive,1,train,104109042223
extensive,1,train,104109044506
extensive,1,train,104109046484
extensive,1,train,104109053645
extensive,1,train,104109057282
extensive,1,train,104109057340
extensive,1,train,104109063442
extensive,1,train,104109071073
extensive,1,train,104109072715
extensive,1,train,104109074652
extensive,1,train,104109075036
extensive,1,train,104109078999
extensive,1,train,104109090435
extensive,1,train,104109103352
extensive,1,val,104105588631
extensive,1,val,104106715634
extensive,1,val,104106746366
extensive,1,val,104106936543
extensive,1,val,104107110878
extensive,1,val,104107134966
extensive,1,val,104107258151
extensive,1,val,104107286515
extensive,1,val,104107479776
extensive,1,val,104107525811
extensive,1,val,104107526523
extensive,1,val,104107552461
extensive,1,val,104108045572
extensive,1,val,104108114295
extensive,1,val,104108163803
extensive,1,val,104108272389
extensive,1,val,104108282347
extensive,1,val,104108307753
extensive,1,val,104108323626
extensive,1,val,104108331324
extensive,1,val,104108342587
extensive,1,val,104108375027
extensive,1,val,104108378455
extensive,1,val,104108424749
extensive,1,val,104108426589
extensive,1,val,104108432307
extensive,1,val,104108447874
extensive,1,val,104108455579
extensive,1,val,104108467765
extensive,1,val,104108486184
extensive,1,val,104108504580
extensive,1,val,104108516063
extensive,1,val,104108537471
extensive,1,val,104108538306
extensive,1,val,104108556974
extensive,1,val,104108560046
extensive,1,val,104108561221
extensive,1,val,104108574933
extensive,1,val,104108576174
extensive,1,val,104108583735
extensive,1,val,104108587526
extensive,1,val,104108593196
extensive,1,val,104108595272
extensive,1,val,104108595636
extensive,1,val,104108598402
extensive,1,val,104108603862
extensive,1,val,104108606686
extensive,1,val,104108610169
extensive,1,val,104108615890
extensive,1,val,104108622319
extensive,1,val,104108630923
extensive,1,val,104108678513
extensive,1,val,104108711163
extensive,1,val,104108726540
extensive,1,val,104108739176
extensive,1,val,104108740569
extensive,1,val,104108743726
extensive,1,val,104108745648
extensive,1,val,104108745885
extensive,1,val,104108746964
extensive,1,val,104108752262
extensive,1,val,104108757423
extensive,1,val,104108758944
extensive,1,val,104108760626
extensive,1,val,104108769212
extensive,1,val,104108773563
extensive,1,val,104108777350
extensive,1,val,104108785710
extensive,1,val,104108790088
extensive,1,val,104108791651
extensive,1,val,104108798362
extensive,1,val,104108812608
extensive,1,val,104108820453
extensive,1,val,104108888885
extensive,1,val,104108905183
extensive,1,val,104108907676
extensive,1,val,104108917829
extensive,1,val,104108919133
extensive,1,val,104108931542
extensive,1,val,104108931680
extensive,1,val,104108958555
extensive,1,val,104108963586
extensive,1,val,104108964392
extensive,1,val,104108967028
extensive,1,val,104108969952
extensive,1,val,104108979815
extensive,1,val,104108981612
extensive,1,val,104108989567
extensive,1,val,104108995273
extensive,1,val,104108997771
extensive,1,val,104109007141
extensive,1,val,104109008763
extensive,1,val,104109009682
extensive,1,val,104109010293
extensive,1,val,104109010635
extensive,1,val,104109029831
extensive,1,val,104109048481
extensive,1,val,104109052464
extensive,1,val,104109086516
extensive,1,val,104109088490
extensive,1,test,104106715943
extensive,1,test,104106813033
extensive,1,test,104106881654
extensive,1,test,104106894431
extensive,1,test,104106931220
extensive,1,test,104107001320
extensive,1,test,104107083244
extensive,1,test,104107250587
extensive,1,test,104107289175
extensive,1,test,104107350098
extensive,1,test,104107560265
extensive,1,test,104107566104
extensive,1,test,104107573578
extensive,1,test,104107722079
extensive,1,test,104107777564
extensive,1,test,104107844041
extensive,1,test,104107850200
extensive,1,test,104108037471
extensive,1,test,104108050876
extensive,1,test,104108079090
extensive,1,test,104108097531
extensive,1,test,104108105366
extensive,1,test,104108136936
extensive,1,test,104108140332
extensive,1,test,104108149725
extensive,1,test,104108198082
extensive,1,test,104108219831
extensive,1,test,104108231125
extensive,1,test,104108295662
extensive,1,test,104108299949
extensive,1,test,104108313767
extensive,1,test,104108329417
extensive,1,test,104108334861
extensive,1,test,104108341967
extensive,1,test,104108410829
extensive,1,test,104108426319
extensive,1,test,104108438364
extensive,1,test,104108442047
extensive,1,test,104108444505
extensive,1,test,104108462484
extensive,1,test,104108475014
extensive,1,test,104108508211
extensive,1,test,104108525589
extensive,1,test,104108552929
extensive,1,test,104108555767
extensive,1,test,104108566263
extensive,1,test,104108583839
extensive,1,test,104108592506
extensive,1,test,104108609843
extensive,1,test,104108620360
extensive,1,test,104108627229
extensive,1,test,104108642604
extensive,1,test,104108646106
extensive,1,test,104108689696
extensive,1,test,104108690599
extensive,1,test,104108729176
extensive,1,test,104108730392
extensive,1,test,104108732600
extensive,1,test,104108745962
extensive,1,test,104108746166
extensive,1,test,104108757604
extensive,1,test,104108774361
extensive,1,test,104108775417
extensive,1,test,104108793880
extensive,1,test,104108795931
extensive,1,test,104108814105
extensive,1,test,104108839146
extensive,1,test,104108849407
extensive,1,test,104108854371
extensive,1,test,104108857740
extensive,1,test,104108860715
extensive,1,test,104108866643
extensive,1,test,104108874835
extensive,1,test,104108888653
extensive,1,test,104108894082
extensive,1,test,104108920377
extensive,1,test,104108930083
extensive,1,test,104108940280
extensive,1,test,104108945282
extensive,1,test,104108945746
extensive,1,test,104108947440
extensive,1,test,104108970189
extensive,1,test,104108971045
extensive,1,test,104108971431
extensive,1,test,104108973712
extensive,1,test,104108983415
extensive,1,test,104108987911
extensive,1,test,104108988188
extensive,1,test,104108993069
extensive,1,test,104108999963
extensive,1,test,104109011775
extensive,1,test,104109017528
extensive,1,test,104109020493
extensive,1,test,104109034938
extensive,1,test,104109039511
extensive,1,test,104109049053
extensive,1,test,104109051954
extensive,1,test,104109070181
extensive,1,test,104109079480
extensive,1,test,104109081519
extensive,2,train,104104481434
extensive,2,train,104105683403
extensive,2,train,104106709500
extensive,2,train,104106715634
extensive,2,train,104106734438
extensive,2,train,104106756808
extensive,2,train,104106769963
extensive,2,train,104106813033
extensive,2,train,104106820573
extensive,2,train,104106881654
extensive,2,train,104106894431
extensive,2,train,104106931220
extensive,2,train,104106945388
extensive,2,train,104107001320
extensive,2,train,104107057634
extensive,2,train,104107090377
extensive,2,train,104107110878
extensive,2,train,104107110887
extensive,2,train,104107112373
extensive,2,train,104107144403
extensive,2,train,104107156101
extensive,2,train,104107181532
extensive,2,train,104107184967
extensive,2,train,104107238512
extensive,2,train,104107239815
extensive,2,train,104107250587
extensive,2,train,104107258151
extensive,2,train,104107277214
extensive,2,train,104107289175
extensive,2,train,104107350098
extensive,2,train,104107403238
extensive,2,train,104107408279
extensive,2,train,104107427714
extensive,2,train,104107445277
extensive,2,train,104107455173
extensive,2,train,104107503214
extensive,2,train,104107512304
extensive,2,train,104107526523
extensive,2,train,104107540001
extensive,2,train,104107550926
extensive,2,train,104107552461
extensive,2,train,104107560265
extensive,2,train,104107566104
extensive,2,train,104107573578
extensive,2,train,104107671918
extensive,2,train,104107707060
extensive,2,train,104107722079
extensive,2,train,104107836185
extensive,2,train,104107844041
extensive,2,train,104107850200
extensive,2,train,104107858772
extensive,2,train,104107931630
extensive,2,train,104107973752
extensive,2,train,104107985531
extensive,2,train,104108004071
extensive,2,train,104108006544
extensive,2,train,104108024282
extensive,2,train,104108037471
extensive,2,train,104108041370
extensive,2,train,104108045572
extensive,2,train,104108050876
extensive,2,train,104108079090
extensive,2,train,104108105366
extensive,2,train,104108125521
extensive,2,train,104108136936
extensive,2,train,104108142104
extensive,2,train,104108149725
extensive,2,train,104108163803
extensive,2,train,104108219831
extensive,2,train,104108225562
extensive,2,train,104108231125
extensive,2,train,104108251388
extensive,2,train,104108257061
extensive,2,train,104108259525
extensive,2,train,104108272389
extensive,2,train,104108282347
extensive,2,train,104108285616
extensive,2,train,104108295662
extensive,2,train,104108298920
extensive,2,train,104108307753
extensive,2,train,104108313767
extensive,2,train,104108317853
extensive,2,train,104108323626
extensive,2,train,104108329417
extensive,2,train,104108331521
extensive,2,train,104108341967
extensive,2,train,104108350295
extensive,2,train,104108364492
extensive,2,train,104108373886
extensive,2,train,104108375027
extensive,2,train,104108379716
extensive,2,train,104108383685
extensive,2,train,104108385467
extensive,2,train,104108391504
extensive,2,train,104108402765
extensive,2,train,104108410829
extensive,2,train,104108423834
extensive,2,train,104108424195
extensive,2,train,104108424232
extensive,2,train,104108426319
extensive,2,train,104108438364
extensive,2,train,104108443832
extensive,2,train,104108444505
extensive,2,train,104108447874
extensive,2,train,104108455088
extensive,2,train,104108455579
extensive,2,train,104108457626
extensive,2,train,104108462484
extensive,2,train,104108465606
extensive,2,train,104108467765
extensive,2,train,104108471272
extensive,2,train,104108475014
extensive,2,train,104108482233
extensive,2,train,104108508211
extensive,2,train,104108509599
extensive,2,train,104108516063
extensive,2,train,104108522829
extensive,2,train,104108525589
extensive,2,train,104108531872
extensive,2,train,104108538306
extensive,2,train,104108543776
extensive,2,train,104108544266
extensive,2,train,104108544828
extensive,2,train,104108552929
extensive,2,train,104108558803
extensive,2,train,104108560046
extensive,2,train,104108566263
extensive,2,train,104108576174
extensive,2,train,104108583839
extensive,2,train,104108592506
extensive,2,train,104108593196
extensive,2,train,104108595636
extensive,2,train,104108597661
extensive,2,train,104108598402
extensive,2,train,104108602176
extensive,2,train,104108602675
extensive,2,train,104108606686
extensive,2,train,104108609843
extensive,2,train,104108610169
extensive,2,train,104108611766
extensive,2,train,104108612795
extensive,2,train,104108613968
extensive,2,train,104108620360
extensive,2,train,104108622201
extensive,2,train,104108622359
extensive,2,train,104108626167
extensive,2,train,104108627229
extensive,2,train,104108630312
extensive,2,train,104108630890
extensive,2,train,104108640643
extensive,2,train,104108642604
extensive,2,train,104108646106
extensive,2,train,104108647249
extensive,2,train,104108652136
extensive,2,train,104108653387
extensive,2,train,104108655852
extensive,2,train,104108667134
extensive,2,train,104108670376
extensive,2,train,104108678419
extensive,2,train,104108688960
extensive,2,train,104108689696
extensive,2,train,104108690599
extensive,2,train,104108707005
extensive,2,train,104108707416
extensive,2,train,104108726540
extensive,2,train,104108729176
extensive,2,train,104108729464
extensive,2,train,104108729738
extensive,2,train,104108730392
extensive,2,train,104108732600
extensive,2,train,104108734198
extensive,2,train,104108739176
extensive,2,train,104108743726
extensive,2,train,104108745014
extensive,2,train,104108745885
extensive,2,train,104108745962
extensive,2,train,104108746166
extensive,2,train,104108746964
extensive,2,train,104108757423
extensive,2,train,104108757604
extensive,2,train,104108758944
extensive,2,train,104108769212
extensive,2,train,104108772466
extensive,2,train,104108773563
extensive,2,train,104108780545
extensive,2,train,104108783945
extensive,2,train,104108785710
extensive,2,train,104108788928
extensive,2,train,104108790045
extensive,2,train,104108790088
extensive,2,train,104108793880
extensive,2,train,104108794974
extensive,2,train,104108795931
extensive,2,train,104108798362
extensive,2,train,104108800692
extensive,2,train,104108804256
extensive,2,train,104108812334
extensive,2,train,104108812608
extensive,2,train,104108814105
extensive,2,train,104108815872
extensive,2,train,104108826085
extensive,2,train,104108827215
extensive,2,train,104108839146
extensive,2,train,104108839187
extensive,2,train,104108839865
extensive,2,train,104108853728
extensive,2,train,104108856552
extensive,2,train,104108856628
extensive,2,train,104108859766
extensive,2,train,104108860715
extensive,2,train,104108866643
extensive,2,train,104108866981
extensive,2,train,104108869071
extensive,2,train,104108870597
extensive,2,train,104108876134
extensive,2,train,104108877288
extensive,2,train,104108883315
extensive,2,train,104108884118
extensive,2,train,104108888653
extensive,2,train,104108888986
extensive,2,train,104108894082
extensive,2,train,104108896286
extensive,2,train,104108897301
extensive,2,train,104108905183
extensive,2,train,104108906517
extensive,2,train,104108907676
extensive,2,train,104108910520
extensive,2,train,104108912548
extensive,2,train,104108913569
extensive,2,train,104108917829
extensive,2,train,104108919133
extensive,2,train,104108920555
extensive,2,train,104108920656
extensive,2,train,104108925239
extensive,2,train,104108926443
extensive,2,train,104108926551
extensive,2,train,104108929350
extensive,2,train,104108929764
extensive,2,train,104108930083
extensive,2,train,104108931149
extensive,2,train,104108931680
extensive,2,train,104108940280
extensive,2,train,104108942837
extensive,2,train,104108945282
extensive,2,train,104108953299
extensive,2,train,104108953674
extensive,2,train,104108958236
extensive,2,train,104108958485
extensive,2,train,104108958555
extensive,2,train,104108963586
extensive,2,train,104108964030
extensive,2,train,104108967028
extensive,2,train,104108968431
extensive,2,train,104108969697
extensive,2,train,104108969952
extensive,2,train,104108971045
extensive,2,train,104108973712
extensive,2,train,104108976984
extensive,2,train,104108977018
extensive,2,train,104108979500
extensive,2,train,104108979815
extensive,2,train,104108982584
extensive,2,train,104108983415
extensive,2,train,104108984672
extensive,2,train,104108985619
extensive,2,train,104108986978
extensive,2,train,104108987911
extensive,2,train,104108988188
extensive,2,train,104108992130
extensive,2,train,104108993069
extensive,2,train,104108994336
extensive,2,train,104108997771
extensive,2,train,104109008763
extensive,2,train,104109010293
extensive,2,train,104109010635
extensive,2,train,104109011054
extensive,2,train,104109011775
extensive,2,train,104109014683
extensive,2,train,104109017528
extensive,2,train,104109020493
extensive,2,train,104109021662
extensive,2,train,104109022874
extensive,2,train,104109023688
extensive,2,train,104109028923
extensive,2,train,104109029831
extensive,2,train,104109034938
extensive,2,train,104109038191
extensive,2,train,104109039511
extensive,2,train,104109046484
extensive,2,train,104109048481
extensive,2,train,104109049053
extensive,2,train,104109052464
extensive,2,train,104109057340
extensive,2,train,104109070181
extensive,2,train,104109071073
extensive,2,train,104109072715
extensive,2,train,104109075036
extensive,2,train,104109078999
extensive,2,train,104109090435
extensive,2,val,104105588631
extensive,2,val,104106057649
extensive,2,val,104106690875
extensive,2,val,104106715943
extensive,2,val,104106746366
extensive,2,val,104106802049
extensive,2,val,104106852409
extensive,2,val,104107083244
extensive,2,val,104107086323
extensive,2,val,104107096406
extensive,2,val,104107196040
extensive,2,val,104107252612
extensive,2,val,104107286515
extensive,2,val,104107340288
extensive,2,val,104107525811
extensive,2,val,104107563575
extensive,2,val,104107777564
extensive,2,val,104107796270
extensive,2,val,104107819138
extensive,2,val,104108004256
extensive,2,val,104108097531
extensive,2,val,104108097533
extensive,2,val,104108114295
extensive,2,val,104108140332
extensive,2,val,104108198082
extensive,2,val,104108281868
extensive,2,val,104108299949
extensive,2,val,104108331324
extensive,2,val,104108334861
extensive,2,val,104108337629
extensive,2,val,104108342587
extensive,2,val,104108374459
extensive,2,val,104108378455
extensive,2,val,104108404615
extensive,2,val,104108424749
extensive,2,val,104108426589
extensive,2,val,104108439840
extensive,2,val,104108442047
extensive,2,val,104108482433
extensive,2,val,104108486750
extensive,2,val,104108509884
extensive,2,val,104108542880
extensive,2,val,104108555767
extensive,2,val,104108574933
extensive,2,val,104108583735
extensive,2,val,104108584673
extensive,2,val,104108601667
extensive,2,val,104108603862
extensive,2,val,104108607496
extensive,2,val,104108623685
extensive,2,val,104108630923
extensive,2,val,104108678513
extensive,2,val,104108739992
extensive,2,val,104108753924
extensive,2,val,104108760626
extensive,2,val,104108774096
extensive,2,val,104108774361
extensive,2,val,104108775417
extensive,2,val,104108781507
extensive,2,val,104108788617
extensive,2,val,104108799268
extensive,2,val,104108820453
extensive,2,val,104108822531
extensive,2,val,104108829152
extensive,2,val,104108836631
extensive,2,val,104108849407
extensive,2,val,104108854371
extensive,2,val,104108857740
extensive,2,val,104108874835
extensive,2,val,104108878064
extensive,2,val,104108879762
extensive,2,val,104108881377
extensive,2,val,104108888885
extensive,2,val,104108916291
extensive,2,val,104108920377
extensive,2,val,104108925730
extensive,2,val,104108931542
extensive,2,val,104108933035
extensive,2,val,104108945746
extensive,2,val,104108947440
extensive,2,val,104108964392
extensive,2,val,104108970189
extensive,2,val,104108970398
extensive,2,val,104108971431
extensive,2,val,104108981612
extensive,2,val,104108987545
extensive,2,val,104108989567
extensive,2,val,104108989954
extensive,2,val,104108995273
extensive,2,val,104108999963
extensive,2,val,104109005505
extensive,2,val,104109016876
extensive,2,val,104109051954
extensive,2,val,104109063442
extensive,2,val,104109074652
extensive,2,val,104109079480
extensive,2,val,104109081519
extensive,2,val,104109086516
extensive,2,val,104109088490
extensive,2,val,104109103352
extensive,2,test,104105980871
extensive,2,test,104106729605
extensive,2,test,104106750365
extensive,2,test,104106837135
extensive,2,test,104106936543
extensive,2,test,104107134966
extensive,2,test,104107185014
extensive,2,test,104107305834
extensive,2,test,104107479776
extensive,2,test,104107524436
extensive,2,test,104107785618
extensive,2,test,104107795179
extensive,2,test,104107890258
extensive,2,test,104108048695
extensive,2,test,104108086956
extensive,2,test,104108253740
extensive,2,test,104108295496
extensive,2,test,104108296291
extensive,2,test,104108302429
extensive,2,test,104108403161
extensive,2,test,104108432307
extensive,2,test,104108458011
extensive,2,test,104108460439
extensive,2,test,104108479327
extensive,2,test,104108486184
extensive,2,test,104108504580
extensive,2,test,104108537471
extensive,2,test,104108538409
extensive,2,test,104108551485
extensive,2,test,104108553448
extensive,2,test,104108556974
extensive,2,test,104108558415
extensive,2,test,104108561221
extensive,2,test,104108568354
extensive,2,test,104108587526
extensive,2,test,104108595272
extensive,2,test,104108601239
extensive,2,test,104108603773
extensive,2,test,104108615890
extensive,2,test,104108622246
extensive,2,test,104108622319
extensive,2,test,104108648056
extensive,2,test,104108649028
extensive,2,test,104108658172
extensive,2,test,104108662703
extensive,2,test,104108682136
extensive,2,test,104108683768
extensive,2,test,104108695903
extensive,2,test,104108701046
extensive,2,test,104108703120
extensive,2,test,104108707624
extensive,2,test,104108707962
extensive,2,test,104108709585
extensive,2,test,104108711163
extensive,2,test,104108718686
extensive,2,test,104108725465
extensive,2,test,104108740569
extensive,2,test,104108745648
extensive,2,test,104108752262
extensive,2,test,104108754062
extensive,2,test,104108764295
extensive,2,test,104108777350
extensive,2,test,104108783257
extensive,2,test,104108789981
extensive,2,test,104108791651
extensive,2,test,104108799848
extensive,2,test,104108810212
extensive,2,test,104108820409
extensive,2,test,104108834683
extensive,2,test,104108838791
extensive,2,test,104108845850
extensive,2,test,104108850287
extensive,2,test,104108858221
extensive,2,test,104108865747
extensive,2,test,104108914376
extensive,2,test,104108933415
extensive,2,test,104108933702
extensive,2,test,104108933772
extensive,2,test,104108935073
extensive,2,test,104108950576
extensive,2,test,104108952273
extensive,2,test,104108957038
extensive,2,test,104108965923
extensive,2,test,104108972455
extensive,2,test,104108982061
extensive,2,test,104108984172
extensive,2,test,104108985360
extensive,2,test,104108988788
extensive,2,test,104108990768
extensive,2,test,104108996622
extensive,2,test,104109004950
extensive,2,test,104109005490
extensive,2,test,104109007141
extensive,2,test,104109009682
extensive,2,test,104109027205
extensive,2,test,104109033778
extensive,2,test,104109042223
extensive,2,test,104109044506
extensive,2,test,104109053645
extensive,2,test,104109057282
extensive,3,train,104104481434
extensive,3,train,104105588631
extensive,3,train,104105980871
extensive,3,train,104106709500
extensive,3,train,104106715943
extensive,3,train,104106729605
extensive,3,train,104106746366
extensive,3,train,104106750365
extensive,3,train,104106756808
extensive,3,train,104106769963
extensive,3,train,104106802049
extensive,3,train,104106837135
extensive,3,train,104106852409
extensive,3,train,104106881654
extensive,3,train,104106894431
extensive,3,train,104106936543
extensive,3,train,104107001320
extensive,3,train,104107083244
extensive,3,train,104107110878
extensive,3,train,104107110887
extensive,3,train,104107134966
extensive,3,train,104107144403
extensive,3,train,104107156101
extensive,3,train,104107181532
extensive,3,train,104107184967
extensive,3,train,104107238512
extensive,3,train,104107239815
extensive,3,train,104107250587
extensive,3,train,104107289175
extensive,3,train,104107305834
extensive,3,train,104107340288
extensive,3,train,104107350098
extensive,3,train,104107427714
extensive,3,train,104107445277
extensive,3,train,104107455173
extensive,3,train,104107479776
extensive,3,train,104107503214
extensive,3,train,104107524436
extensive,3,train,104107552461
extensive,3,train,104107563575
extensive,3,train,104107566104
extensive,3,train,104107573578
extensive,3,train,104107671918
extensive,3,train,104107795179
extensive,3,train,104107819138
extensive,3,train,104107844041
extensive,3,train,104107850200
extensive,3,train,104107931630
extensive,3,train,104108004071
extensive,3,train,104108004256
extensive,3,train,104108024282
extensive,3,train,104108037471
extensive,3,train,104108048695
extensive,3,train,104108079090
extensive,3,train,104108086956
extensive,3,train,104108097531
extensive,3,train,104108114295
extensive,3,train,104108136936
extensive,3,train,104108140332
extensive,3,train,104108149725
extensive,3,train,104108198082
extensive,3,train,104108219831
extensive,3,train,104108251388
extensive,3,train,104108259525
extensive,3,train,104108282347
extensive,3,train,104108285616
extensive,3,train,104108295496
extensive,3,train,104108298920
extensive,3,train,104108299949
extensive,3,train,104108302429
extensive,3,train,104108307753
extensive,3,train,104108313767
extensive,3,train,104108317853
extensive,3,train,104108323626
extensive,3,train,104108329417
extensive,3,train,104108331324
extensive,3,train,104108331521
