Image,Mu,Sigma,Score,Score_10
104108994336.jpg,41.42156538149452,3.581186752085453,4.748995983935743,9.34087339673174
104108375027.jpg,41.24566343674706,3.568201250749708,4.738955823293173,9.296040973647031
104108695903.jpg,41.23980300974075,3.292764131717672,4.728915662650603,9.294547316806675
104108097533.jpg,41.09786235064532,3.7211451508950466,4.718875502008032,9.258370663440935
104107858772.jpg,40.94498942601391,3.6803814581061656,4.708835341365462,9.21940768525947
104108658172.jpg,40.7529352738538,3.860969439584133,4.698795180722891,9.170458522035728
104108257061.jpg,40.702347850780285,3.4181675628132693,4.688755020080321,9.157565220843106
104108764295.jpg,40.590840658600534,3.671197362373893,4.678714859437751,9.12914519613009
104108709585.jpg,40.49581196683299,3.8400778701769047,4.668674698795181,9.104925074399054
104108597661.jpg,40.413333722558875,3.2988773774611975,4.658634538152611,9.08390370622777
104108482433.jpg,40.35168003085746,3.063875408938297,4.64859437751004,9.068189926627095
104109022874.jpg,40.35042021325183,3.425237964792323,4.63855421686747,9.06786883480525
104108746964.jpg,40.302116031965085,2.9062355788946284,4.628514056224899,9.05555746726854
104108958555.jpg,40.26415648003002,3.36641260213724,4.618473895582329,9.045882652729667
104108743726.jpg,40.25871820667115,3.4819802009117473,4.608433734939759,9.04449659089604
104108866643.jpg,40.25568752928802,3.8588947173745245,4.598393574297189,9.043724157078616
104108486184.jpg,40.20414909329358,2.6567591042624037,4.588353413654619,9.03058846963102
104108774361.jpg,40.18382108153694,3.644696350958146,4.578313253012048,9.025407435249319
104107777564.jpg,39.6982235808902,3.7645209775825044,4.568273092369478,8.901642387460178
104108983415.jpg,39.67479303087655,3.988243346351275,4.5582329317269075,8.895670603959847
104108931680.jpg,39.67223278729881,3.5323634163641673,4.548192771084337,8.895018070393819
104108973712.jpg,39.514547655904664,4.093950462155336,4.538152610441767,8.854828597020004
104108726540.jpg,39.51276380246077,3.6806157661170102,4.528112449799197,8.854373943306921
104107001320.jpg,39.49248192808201,3.6601432437121995,4.518072289156627,8.849204668035947
104106690875.jpg,39.31541282148623,2.541950523503475,4.508032128514056,8.804074768457346
104109020493.jpg,39.31270536908258,4.00555933548108,4.497991967871486,8.80338471553146
104108379716.jpg,39.21278979985731,2.959074652667926,4.4879518072289155,8.777919067163058
104108467765.jpg,39.188110916144744,3.4389736001302085,4.477911646586345,8.771629118763405
104108876134.jpg,39.03945959908089,2.8606450667397385,4.467871485943775,8.733742108768865
104108251388.jpg,38.78799502673969,3.752942544902946,4.457831325301205,8.669650912311647
104108426589.jpg,38.748576311947545,2.6984294354664784,4.447791164658635,8.659604198493025
104109049053.jpg,38.7432652300479,3.9350892785160285,4.437751004016064,8.658250554159507
104107973752.jpg,38.58142464746441,3.5824962164903096,4.427710843373494,8.617001973985616
104106945388.jpg,38.53134299900683,2.991473867471495,4.417670682730924,8.604237580415928
104108826085.jpg,38.48722601286629,3.121766137817148,4.407630522088353,8.592993410314712
104108331521.jpg,38.45125431304332,3.691634642739177,4.397590361445783,8.583825242970944
104109051954.jpg,38.17952388677104,4.222084309632627,4.387550200803213,8.514568854401064
104108740569.jpg,38.11667778179803,3.1885993600202434,4.377510040160643,8.49855116243398
104108800692.jpg,38.052503439924074,3.657446602839058,4.367469879518072,8.48219494050473
104108845850.jpg,38.035088902261556,3.971320131482255,4.357429718875502,8.477756468142008
104108933702.jpg,38.02862096258158,3.5320005766593146,4.347389558232932,8.476107973529654
104107340288.jpg,38.0093686351351,3.1285088710795312,4.337349397590361,8.471201100608576
104106756808.jpg,38.00036499139138,4.346188089114675,4.327309236947791,8.468906326857201
104109029831.jpg,37.93499010613724,3.8003556382334573,4.317269076305221,8.45224412042716
104108772466.jpg,37.783301826829984,3.3120499562702372,4.307228915662651,8.41358307478234
104108879762.jpg,37.76389901009914,2.8998879927544294,4.2971887550200805,8.408637846405465
104108307753.jpg,37.232216471787204,4.325531475673756,4.28714859437751,8.273127027928872
104106769963.jpg,37.12303580883382,4.165985328546777,4.27710843373494,8.245299969613953
104108509599.jpg,37.10345197871436,2.952304086739256,4.267068273092369,8.240308606051743
104108745962.jpg,37.006142573253584,3.3656695509473264,4.257028112449799,8.215507195004227
104108834683.jpg,36.9019395883006,2.3966705271860573,4.246987951807229,8.188948805812972
104106852409.jpg,36.62047872928604,4.096957507145181,4.236947791164659,8.117212405563148
104107057634.jpg,36.58841531347159,3.1275423978397905,4.2269076305220885,8.109040349106364
104107277214.jpg,36.587408324669596,3.04295751772715,4.216867469879518,8.108783696184888
104108883315.jpg,36.560158257139896,2.8055031589211494,4.206827309236948,8.101838425862082
104109016876.jpg,36.52908459490179,2.8798172599203387,4.196787148594377,8.093918629555962
104108979500.jpg,36.456324464271034,3.3132802655953606,4.186746987951807,8.075374133275265
104107305834.jpg,36.39469134515461,3.118781710733351,4.176706827309237,8.05966559704376
104108992130.jpg,36.3673355548824,3.438585774396312,4.166666666666667,8.05269338098861
104108142104.jpg,36.30263308572527,2.505606857018517,4.156626506024097,8.03620255437471
104108690599.jpg,36.204079181578294,2.745205187843722,4.146586345381526,8.011083955863986
104108455088.jpg,36.20297989953594,4.1033888467187145,4.136546184738956,8.010803780009859
104108622319.jpg,36.17566376419586,3.1773577144050837,4.126506024096385,8.003841670873637
104108964030.jpg,36.124920157136636,3.6923705820503785,4.116465863453815,7.990908562807155
104108683768.jpg,35.96399171607709,2.5159132973541207,4.106425702811245,7.949892461670226
104108410829.jpg,35.922585068725844,2.879103885941335,4.096385542168675,7.9393390801528385
104108667134.jpg,35.86456492455017,2.8675938250369355,4.086345381526105,7.924551388891925
104108516063.jpg,35.8316978417829,3.43478140947745,4.076305220883534,7.916174500493687
104108282347.jpg,35.822994476402705,5.2895593610112135,4.066265060240964,7.9139562591914325
104108729464.jpg,35.62338230526046,2.7702693750042338,4.056224899598393,7.863080771019006
104108995273.jpg,35.612924250121345,2.8773109495890097,4.046184738955823,7.860415309000873
104108788617.jpg,35.46074203884206,2.3351082948464135,4.036144578313253,7.821628374087591
104108799268.jpg,35.23877192066983,3.380271265509291,4.026104417670683,7.765054478532614
104107795179.jpg,35.16673521119268,4.240607401873218,4.016064257028113,7.746694361812206
104108136936.jpg,35.16477230021357,3.5830414513608453,4.006024096385542,7.746194071405415
104109005505.jpg,35.153255752961016,3.386156879636823,3.995983935742972,7.743258829730613
104108385467.jpg,34.9864652567259,2.8353479761282516,3.9859437751004014,7.700748656779103
104108853728.jpg,34.952119642950436,2.784823312327741,3.9759036144578315,7.691994932708023
104104481434.jpg,34.94800191028698,2.858931271670708,3.965863453815261,7.6909454392917755
104108630923.jpg,34.90933351193098,2.8733208692093783,3.9558232931726907,7.681089959879121
104108969697.jpg,34.90311606696755,3.1999336037346997,3.9457831325301207,7.679505309274453
104108933415.jpg,34.863926162987,3.950332935569367,3.9357429718875503,7.669516912850367
104108789981.jpg,34.774262994226916,2.4902245316194205,3.92570281124498,7.646664310949127
104108730392.jpg,34.68607332733688,2.6770607348259663,3.9156626506024095,7.624187262935871
104108455579.jpg,34.67364799317924,2.9738666324250613,3.9056224899598395,7.62102039722143
104108985619.jpg,34.669525450875256,3.199083953316365,3.895582329317269,7.6199696779640504
104107090377.jpg,34.6351554047688,3.2346046288825776,3.8855421686746987,7.611209726783875
104108525589.jpg,34.512314857153406,3.19834592419439,3.8755020080321283,7.57990115080106
104108814105.jpg,34.45941637801932,2.9997314674728486,3.8654618473895583,7.566418826882005
104108004256.jpg,34.365471602270254,3.2717908315421194,3.855421686746988,7.542474964640874
104108555767.jpg,34.310914146775005,2.359027627573819,3.8453815261044175,7.528569814639833
104108839146.jpg,34.306512169877145,4.523931196240555,3.8353413654618476,7.527447875419791
104108707624.jpg,34.27767673639385,2.662112202703571,3.825301204819277,7.520098540222787
104108552929.jpg,34.11282859148589,2.4836993845875974,3.8152610441767068,7.478083417605164
104108860715.jpg,33.7997467512464,2.4833520781445864,3.8052208835341363,7.3982877249429375
104107156101.jpg,33.76714733830901,2.655139262921623,3.7951807228915664,7.389979058002269
104108662703.jpg,33.738919280365046,2.493063670408079,3.785140562248996,7.382784525625608
104107479776.jpg,33.67105895720922,2.8067140439000746,3.7751004016064256,7.365488851477406
104107526523.jpg,33.401820255812346,2.615038346760618,3.7650602409638556,7.2968675329972035
104109053645.jpg,33.380502533312566,4.172172441335774,3.755020080321285,7.291434249381809
104107552461.jpg,33.30189839246639,2.7216089595924426,3.744979919678715,7.271400280435729
104109071073.jpg,33.16172132155046,4.634516748915582,3.7349397590361444,7.235673115741211
104108323626.jpg,33.13153585359532,2.9536730483010576,3.7248995983935744,7.227979694998662
104108553448.jpg,33.12951620540728,3.1493669119062826,3.714859437751004,7.2274649438844625
104108050876.jpg,32.96789144791235,3.052721230938713,3.7048192771084336,7.186271371412146
104108595636.jpg,32.79525472000689,3.3135615371263714,3.6947791164658637,7.142271159609318
104107134966.jpg,32.791815923197746,3.6279839963367366,3.6847389558232932,7.14139470771067
104107196040.jpg,32.648652483317676,3.55822643993953,3.674698795180723,7.10490640215964
104108783257.jpg,32.64851432952118,2.8420199814051506,3.6646586345381524,7.104871190670284
104108905183.jpg,32.639819335861816,2.6319948974199674,3.6546184738955825,7.10265508308253
104108611766.jpg,32.58496225727514,3.858025276807216,3.644578313253012,7.0886735676426635
104108986978.jpg,32.57491098380622,2.6136902730464087,3.6345381526104417,7.086111782749692
104108881377.jpg,32.516551060154256,3.399509856815511,3.6244979919678717,7.071237491324929
104108984672.jpg,32.49534616938592,2.3730911082570265,3.6144578313253013,7.0658329653217855
104108977018.jpg,32.396138135066906,2.7720322468089744,3.604417670682731,7.040547647559222
104108558415.jpg,32.214628544984336,3.179221275626112,3.5943775100401605,6.994285994521805
104108950576.jpg,32.19709284937221,3.8250709496304296,3.5843373493975905,6.9898166424296715
104107445277.jpg,32.185213743014174,2.980723432668718,3.57429718875502,6.986788994708799
104108919133.jpg,32.10043446417117,2.3033843652645554,3.5642570281124497,6.965181158005442
104108894082.jpg,32.07934137330453,3.656146500025915,3.5542168674698793,6.959805126630375
104108551485.jpg,32.07209140861337,2.7082126229915913,3.5441767068273093,6.957957315994456
104108364492.jpg,32.02582194705464,2.6997491020302693,3.534136546184739,6.946164540880567
104108652136.jpg,31.808687622262806,2.668724778930733,3.5240963855421685,6.890823152078662
104109021662.jpg,31.808337825356013,2.993540725992759,3.5140562248995986,6.890733998755533
104109063442.jpg,31.789826069762466,3.5342355500690066,3.504016064257028,6.886015876622192
104108640643.jpg,31.783433109811615,2.719728053884493,3.4939759036144578,6.884386492218901
104107096406.jpg,31.58284238157715,2.6300812460586855,3.4839357429718874,6.833261597562458
104108444505.jpg,31.542614799161736,4.435924805118364,3.4738955823293174,6.823008726298799
104108259525.jpg,31.080611239440238,2.9852704135958095,3.463855421686747,6.705257105725116
104108984172.jpg,30.962618265238934,2.621893828545747,3.4538152610441766,6.675184038892282
104108295662.jpg,30.96216640898677,3.136922724522129,3.4437751004016066,6.67506887353297
104108558803.jpg,30.917192027515565,2.8601505447262054,3.433734939759036,6.663606177648709
104109088490.jpg,30.89548707548572,3.573328807500792,3.423694779116466,6.658074200194836
104108329417.jpg,30.87797870368971,3.0091702704793706,3.4136546184738954,6.6536118121694505
104109052464.jpg,30.863550972452888,2.894847896934526,3.4036144578313254,6.6499345921598
104108725465.jpg,30.82897871591292,2.825342015029673,3.393574297188755,6.641123103267974
104106820573.jpg,30.71571905371609,2.753967112436248,3.3835341365461846,6.612256423588396
104108561221.jpg,30.713393021342295,3.0442271596904615,3.3734939759036147,6.611663583823945
104108965923.jpg,30.41123744394001,2.6830253207305454,3.3634538152610443,6.534652686059557
104107540001.jpg,30.300813081189293,3.1232888478928174,3.353413654618474,6.506508643895571
104108442047.jpg,30.275345902377403,3.1425974760843545,3.3433734939759034,6.500017781404496
104108758944.jpg,30.227900276388915,2.8848723891033825,3.3333333333333335,6.487925235293715
104108471272.jpg,30.044340945006496,2.823927858004623,3.323293172690763,6.441141161260322
104108925239.jpg,30.01646076494671,3.6366841210053726,3.3132530120481927,6.434035293102283
104105980871.jpg,29.89241646373374,2.984548343094125,3.3032128514056227,6.402419914425195
104108812608.jpg,29.875140603439707,2.4104816350185594,3.2931726907630523,6.398016786995499
104108888653.jpg,29.837137141159445,2.877298288057909,3.283132530120482,6.388330780953448
104108896286.jpg,29.788290403842343,3.0236637645429987,3.2730923694779115,6.375881131253144
104108822531.jpg,29.69497694930066,2.717958692180563,3.2630522088353415,6.352098174904853
104109048481.jpg,29.642269226727578,2.8954733533501202,3.253012048192771,6.338664469429792
104108566263.jpg,29.63654861334248,2.7605546511643944,3.2429718875502007,6.337206447121096
104108253740.jpg,29.635272292459057,2.0940081189404447,3.2329317269076303,6.336881149081216
104108897301.jpg,29.55684214221241,3.264047301055429,3.2228915662650603,6.316891525410465
104108877288.jpg,29.4334702240906,2.931100904599384,3.21285140562249,6.285447518137265
104108958485.jpg,29.341275294145177,2.6659091182990986,3.2028112449799195,6.261949642025023
104107258151.jpg,29.31386624255212,2.4939321775665597,3.1927710843373496,6.2549638511678785
104107985531.jpg,29.30904769125268,2.6939429163504514,3.182730923694779,6.253735738932838
104108331324.jpg,29.23387771132775,2.6544396143236795,3.1726907630522088,6.234577040328898
104108788928.jpg,29.152210730487365,3.380890876704863,3.1626506024096384,6.213762440226871
104108603773.jpg,29.115601180912726,2.4158814731990317,3.1526104417670684,6.204431703049253
104108537471.jpg,29.045663516407338,3.120616993072576,3.142570281124498,6.186606573434206
104108391504.jpg,28.755183817863642,3.3437426456310018,3.1325301204819276,6.112571526457741
104108622201.jpg,28.754649017445768,3.1005241135304713,3.1224899598393576,6.112435220980082
104106813033.jpg,28.751887716242166,2.955719221212716,3.112449799196787,6.111731443520419
104108432307.jpg,28.688859999465077,3.2403565984067035,3.102409638554217,6.095667463848844
104108920656.jpg,28.62139309936946,2.3267766617536796,3.0923694779116464,6.078472062094514
104106837135.jpg,28.596923446936835,2.6223685555593974,3.0823293172690764,6.0722354408213945
104107238512.jpg,28.415831451795746,2.392229652865183,3.072289156626506,6.026080220905689
104108820453.jpg,28.37742037408794,2.455433344281376,3.0622489959839356,6.016290325237347
104108914376.jpg,28.36543716691555,2.3620688248304447,3.0522088353413657,6.0132361451676735
104108447874.jpg,28.34036995801407,3.1127785214844894,3.0421686746987953,6.006847223677139
104108462484.jpg,28.28081558449261,3.1719536182815298,3.032128514056225,5.991668500814853
104107566104.jpg,28.27766874655601,2.834911416050625,3.0220883534136544,5.990866460962734
104108648056.jpg,28.250427822785852,2.3260816104056397,3.0120481927710845,5.983923521125228
104108423834.jpg,28.151194166197445,2.85447016703103,3.002008032128514,5.958631672971977
104108993069.jpg,28.082117705442055,3.287614322753615,2.9919678714859437,5.941026039798187
104108383685.jpg,28.014322180788255,2.4776285520331354,2.9819277108433737,5.923746880952659
104108971045.jpg,27.96423938375585,2.912957588708138,2.9718875502008033,5.910982194643783
104108006544.jpg,27.961954986641747,3.9826855671516417,2.961847389558233,5.910399966527658
104109027205.jpg,27.931020597065885,2.480963391828845,2.9518072289156625,5.902515666878081
104108859766.jpg,27.728859315014418,2.9567547732340738,2.9417670682730925,5.850990482541486
104108627229.jpg,27.63544582238649,2.5404202538191734,2.931726907630522,5.827182029318707
104108334861.jpg,27.610429303393794,2.9573485665944905,2.9216867469879517,5.820806027250071
104108953299.jpg,27.481656733256926,2.9945890457217192,2.9116465863453813,5.7879855467581125
104107512304.jpg,27.419715032608785,2.519903099776795,2.9016064257028114,5.772198361835111
104108957038.jpg,27.37746437115697,3.052203750566532,2.891566265060241,5.761429865031189
104107408279.jpg,27.352002462790264,2.18042589454644,2.8815261044176705,5.754940345827298
104108296291.jpg,27.28356206341438,4.684140182232465,2.8714859437751006,5.7374968266819515
104108404615.jpg,27.27151347468103,3.157654545885784,2.86144578313253,5.734425982704401
104108942837.jpg,27.18317066054241,2.2157605285015776,2.8514056224899598,5.711909901795559
104108560046.jpg,27.158537897685985,3.472785515731345,2.8413654618473894,5.705631708295709
104107252612.jpg,27.0727182778061,2.321219588668323,2.8313253012048194,5.683758718130945
104109046484.jpg,27.005853739093926,2.3985795100346374,2.821285140562249,5.666716841230653
104107250587.jpg,26.9309582280295,2.4846704286142294,2.8112449799196786,5.647628096964599
104108996622.jpg,26.8335748001979,2.7977595353505045,2.8012048192771086,5.622807819711534
104108989567.jpg,26.7962383199055,2.774037956378828,2.791164658634538,5.613291808485131
104108933772.jpg,26.74300182062041,2.499539177151122,2.781124497991968,5.599723332804406
104107403238.jpg,26.488135866707573,3.267029393231923,2.7710843373493974,5.534765220532751
104108504580.jpg,26.334509448313604,2.9661403024703206,2.7610441767068274,5.495610198134817
104108793880.jpg,26.241936326977086,3.208158568850211,2.751004016064257,5.472015931749703
104108963586.jpg,26.23931330707364,3.1765242521960038,2.7409638554216866,5.471347398276468
104108940280.jpg,26.20521624836864,2.444044863238693,2.7309236947791167,5.462657023852231
104106750365.jpg,26.052676912448828,3.4176717658030924,2.7208835341365463,5.423779067984058
104109010293.jpg,26.006873665680622,3.0220712227179134,2.710843373493976,5.412105117814186
104108754062.jpg,25.996069804529338,2.618088393208895,2.7008032128514055,5.409351519638917
104105588631.jpg,25.914050709750363,2.9087468017741314,2.6907630522088355,5.3884471756679915
104109038191.jpg,25.911737154793972,3.331321785338785,2.680722891566265,5.387857516043797
104108856552.jpg,25.755898629008847,3.579079483290781,2.6706827309236947,5.348138690132426
104108295496.jpg,25.75023844065887,2.507582602845479,2.6606425702811247,5.346696068453572
104108933035.jpg,25.663983488048114,2.964591868196005,2.6506024096385543,5.324712124307025
104108086956.jpg,25.604662250880097,2.8464144488519727,2.640562248995984,5.309592821297368
104108794974.jpg,25.60065630333741,2.045897974054521,2.6305220883534135,5.308571818741958
104106881654.jpg,25.487524501258665,2.5659751475713675,2.6204819277108435,5.279737726984691
104108773563.jpg,25.479593909687402,3.6846114009550655,2.610441767068273,5.2777164438365975
104108869071.jpg,25.447510890660627,2.3661997780214223,2.6004016064257027,5.269539391076275
104108438364.jpg,25.203011315234164,2.4059769353764358,2.5903614457831323,5.207223375040819
104108615890.jpg,25.112566202665143,3.0695786107332927,2.5803212851405624,5.184171477812166
104108646106.jpg,25.08954691192777,3.0826957907996904,2.570281124497992,5.178304512651949
104108785710.jpg,25.088687173222183,2.920552204472795,2.5602409638554215,5.178085389609015
104108910520.jpg,25.056912397185354,3.084802573430302,2.5502008032128516,5.169986899255481
104109009682.jpg,24.968498040048715,2.8869685608773374,2.540160642570281,5.147452584062985
104107671918.jpg,24.94235919205909,2.7274225116614192,2.5301204819277108,5.14079053212433
104108508211.jpg,24.89952881555321,2.7551518082633195,2.5200803212851404,5.129874282374247
104108999963.jpg,24.780308327493874,2.4260497832999204,2.5100401606425704,5.099488357029785
104108584673.jpg,24.701080615106598,2.7413918204717396,2.5,5.079295457361283
104108781507.jpg,24.6476243257981,2.981584271437945,2.4899598393574296,5.065670963429405
104108952273.jpg,24.58161308468603,3.532419166196453,2.4799196787148596,5.048846567916712
104107350098.jpg,24.548973151409186,2.730575274485262,2.4698795180722892,5.040527573489306
104107722079.jpg,24.52984299830229,2.2932389584516963,2.459839357429719,5.035651839346656
104107427714.jpg,24.504812255236086,2.533494060358226,2.4497991967871484,5.029272211964595
104108630312.jpg,24.38606840339307,3.1781776838203717,2.4397590361445785,4.999007767690388
104108048695.jpg,24.30628194539193,3.6904841810617977,2.429718875502008,4.978672459592045
104108790045.jpg,24.29297978358513,3.093782715763912,2.4196787148594376,4.975282115347018
104107819138.jpg,24.278975100255913,3.4590178639347164,2.4096385542168677,4.971712718265682
104108753924.jpg,24.22800896362312,3.426805318843765,2.3995983935742973,4.95872289371431
104108298920.jpg,24.223005687020198,3.099561899271607,2.389558232931727,4.957447700231975
104109081519.jpg,24.165755147635807,2.916579040488955,2.3795180722891565,4.942856159432391
104106057649.jpg,24.160631177889385,3.373909540590425,2.3694779116465865,4.941550204686554
104108543776.jpg,24.13910049524366,2.8743668784720233,2.359437751004016,4.936062643562307
104108856628.jpg,24.125623577220445,2.8179189552069226,2.3493975903614457,4.932627758907892
104108198082.jpg,24.007763296723326,2.2087432526707644,2.3393574297188753,4.902588511941547
104108757604.jpg,23.948419823130422,3.3774556431931853,2.3293172690763053,4.887463541497059
104108149725.jpg,23.923160186159333,2.843436430054032,2.319277108433735,4.881025575542333
104107560265.jpg,23.904584436337032,3.026817013822382,2.3092369477911645,4.876291143092796
104108945282.jpg,23.8340516853558,2.87879258863252,2.2991967871485945,4.858314342791589
104108734198.jpg,23.607537172680956,2.6708301200493363,2.289156626506024,4.800582209803266
104108798362.jpg,23.545444836198975,2.831256878075394,2.2791164658634537,4.784756632073156
104107286515.jpg,23.537918319244273,2.6815041988666146,2.2690763052208833,4.78283833609893
104108272389.jpg,23.385164515714393,2.912095207300644,2.2590361445783134,4.743905718512001
104109005490.jpg,23.28772204887688,3.2952646430565355,2.248995983935743,4.719070393888677
104108866981.jpg,23.228208861433703,3.0377447337428936,2.2389558232931726,4.7039021681911
104108114295.jpg,23.190813011669164,2.924953220807408,2.2289156626506026,4.694371025367961
104108926551.jpg,23.180134924334798,2.4830206413866662,2.218875502008032,4.691649483375931
104109011054.jpg,23.178323906417496,2.320103788699784,2.208835341365462,4.691187906208045
104108642604.jpg,23.126000560996054,2.7283462755464236,2.1987951807228914,4.677852167580998
104108970398.jpg,23.084652367588827,3.3481640689294387,2.1887550200803214,4.667313684318162
104108302429.jpg,23.072437577796062,2.165115375757172,2.178714859437751,4.664200480398408
104107836185.jpg,23.007662848402962,2.4898797600962657,2.1686746987951806,4.647691236697218
104108836631.jpg,22.899810123624412,2.567619155101772,2.1586345381526106,4.620202632207641
104106931220.jpg,22.840006116659165,2.5786798626384844,2.1485943775100402,4.604960284851696
104107112373.jpg,22.74877923623657,3.089023474027862,2.13855421686747,4.5817091371416705
104108958236.jpg,22.745894814148805,2.6145110620753185,2.1285140562248994,4.58097397965618
104107184967.jpg,22.67365118623519,2.37177272105818,2.1184738955823295,4.562561125287529
104108925730.jpg,22.629893407546852,2.782583958527111,2.108433734939759,4.551408506990904
104108827215.jpg,22.552062224223164,2.2535628465996957,2.0983935742971886,4.531571543022365
104109034938.jpg,22.549324368206783,2.5897272381194423,2.0883534136546187,4.530873741076811
104107455173.jpg,22.546584439432134,2.1978240050184485,2.0783132530120483,4.5301754108438885
104107110887.jpg,22.542795935613114,3.2743814444565493,2.068273092369478,4.529209828534289
104107707060.jpg,22.511888962012506,2.551574020628069,2.0582329317269075,4.521332516440215
104107573578.jpg,22.391808905162677,2.220367409066762,2.0481927710843375,4.490727511359364
104108603862.jpg,22.389087203894185,2.6387603271344084,2.038152610441767,4.4900338268014455
104107550926.jpg,22.295271654738762,2.9411025372578496,2.0281124497991967,4.4661229007585375
104108745885.jpg,22.218562463463414,2.6009849394810307,2.0180722891566263,4.446571900781365
104109057340.jpg,22.168108179922758,2.811266283472015,2.0080321285140563,4.433712533084331
104108976984.jpg,22.077174695976108,3.5890071849380334,1.997991967871486,4.410536163825221
104108342587.jpg,21.998851055952645,2.9820987996199837,1.9879518072289157,4.390573686593331
104107289175.jpg,21.994915578050765,2.8313893418152305,1.9779116465863453,4.389570644753227
104107931630.jpg,21.842745193417937,2.891334307934683,1.9678714859437751,4.350786724117121
104108689696.jpg,21.8182208612752,3.099322178379862,1.9578313253012047,4.344536166534762
104106802049.jpg,21.776260871119085,2.7797325925082332,1.9477911646586346,4.333841753610506
104108815872.jpg,21.765226765206272,3.1466943837490082,1.9377510040160641,4.331029472567479
104107086323.jpg,21.683932939033724,2.511920515433638,1.927710843373494,4.310309979020237
104108538306.jpg,21.61100394433647,2.7204769788327394,1.9176706827309238,4.2917224440722626
104108703120.jpg,21.55433016983899,2.430060839756304,1.9076305220883534,4.277277904304802
104106715943.jpg,21.36159910820542,2.6445569523399945,1.8975903614457832,4.228156216030539
104108711163.jpg,21.32379004869842,3.010421616622323,1.8875502008032128,4.218519757748703
104107890258.jpg,21.08779522454884,2.395995802612525,1.8775100401606426,4.158371361906546
104108707962.jpg,21.06162715630322,2.299555193365907,1.8674698795180722,4.151701862552337
104108920377.jpg,20.94956452844846,2.463874325180174,1.857429718875502,4.123140273019135
104108865747.jpg,20.938664657069467,2.602201636648876,1.8473895582329318,4.120362204556428
104108593196.jpg,20.923361061834434,2.9349228357862884,1.8373493975903614,4.116461751623522
104109057282.jpg,20.89544023663393,2.9396155929023697,1.8273092369477912,4.109345524170435
104108595272.jpg,20.890979642685412,2.929936912284508,1.8172690763052208,4.108208645124576
104107083244.jpg,20.884226766481515,2.7114448816644754,1.8072289156626506,4.106487528263438
104108655852.jpg,20.84833841730857,2.5320540285336777,1.7971887550200802,4.097340604639353
104108542880.jpg,20.819006295485842,2.975366603259825,1.78714859437751,4.089864677653914
104108281868.jpg,20.811549897415528,2.7283294578551054,1.7771084337349397,4.087964252997117
104108745014.jpg,20.79329929588198,3.0294545974291403,1.7670682730923695,4.083312691636173
104108568354.jpg,20.607092123244488,2.1345477175209426,1.7570281124497993,4.035853757870109
104109014683.jpg,20.606697579125097,2.863411985724234,1.7469879518072289,4.0357531997500065
104108997771.jpg,20.59682617514225,3.0219883372474423,1.7369477911646587,4.033237258494016
104107503214.jpg,20.48879605661188,2.683443571205691,1.7269076305220883,4.005703441361987
104108678513.jpg,20.446138804598984,2.338150063992572,1.716867469879518,3.9948313161412066
104107796270.jpg,20.40582953161102,2.711216991343871,1.7068273092369477,3.9845576242645873
104108402765.jpg,20.381945509154203,3.1592904297268785,1.6967871485943775,3.9784702634836364
104106729605.jpg,20.33473722434587,3.153649602288862,1.6867469879518073,3.966438208916706
